CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
709948233,0,47,1,3,5,2,5,0,35,1,4,3,2446.0,1899,547.0,0.714,5347,87,0.74,0.776
717296808,0,67,1,1,2,1,4,0,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837
714946908,0,61,0,1,5,2,1,0,36,6,1,1,5039.0,1352,3687.0,0.797,3300,68,0.545,0.268
717287883,0,57,0,3,2,1,3,0,46,6,2,3,5516.0,2517,2999.0,0.473,1532,24,0.5,0.456
719514783,0,39,1,3,4,3,5,0,26,6,1,4,3209.0,2517,692.0,0.431,1292,37,0.762,0.784
710833908,0,45,0,5,3,1,3,0,25,1,3,3,25601.0,1384,24217.0,0.745,12896,100,0.852,0.054
779739783,0,43,0,2,2,1,2,0,28,6,3,2,19826.0,1389,18437.0,0.614,3561,73,0.659,0.07
716056158,1,63,0,0,2,2,2,0,51,3,3,3,11619.0,0,11619.0,0.631,2395,49,0.361,0.0
818923158,0,55,0,2,2,1,2,0,50,5,2,4,2145.0,1207,938.0,0.521,1275,31,0.476,0.563
716871633,0,49,0,1,5,2,0,0,38,2,2,3,12055.0,1858,10197.0,0.645,7222,93,0.5,0.154
771359958,0,39,0,4,6,2,0,3,26,6,2,2,34516.0,2517,31999.0,0.887,1689,42,1.1,0.073
712770408,1,42,1,2,2,3,4,0,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0
713552958,0,43,0,5,2,3,2,0,28,1,3,1,12773.0,1637,11136.0,0.919,14833,114,0.583,0.128
712419708,0,56,1,2,4,1,4,0,48,6,1,2,4930.0,2259,2671.0,1.134,2194,53,0.606,0.458
756691608,0,37,1,3,2,1,5,0,30,5,3,3,4554.0,780,3774.0,0.658,4816,81,0.588,0.171
757256358,0,45,0,3,2,2,2,0,38,1,3,3,3243.0,1580,1663.0,1.075,15710,122,0.743,0.487
721483158,0,47,0,3,2,1,2,0,29,4,3,3,7298.0,0,7298.0,0.589,4512,72,0.756,0.0
716290233,0,43,1,3,2,1,1,0,33,6,2,3,4343.0,0,4343.0,0.563,1352,35,0.944,0.0
717348258,0,33,0,1,2,1,0,0,21,4,1,3,4459.0,1899,2560.0,1.349,2502,48,1.0,0.426
817197333,0,26,1,1,5,2,5,0,13,6,2,3,12007.0,956,11051.0,0.832,2678,50,0.471,0.08
787507833,0,49,1,1,5,3,4,0,38,6,2,1,3343.0,1820,1523.0,0.727,4507,63,0.703,0.544
827683383,0,48,1,3,5,0,4,0,44,3,2,1,4107.0,2517,1590.0,0.779,16027,112,0.723,0.613
779499933,0,46,0,5,5,3,3,0,28,6,1,1,34516.0,1259,33257.0,0.671,4300,94,0.741,0.036
717437058,0,38,0,2,6,0,2,3,26,4,2,0,26437.0,681,25756.0,1.021,2167,57,0.727,0.026
719610708,0,43,0,1,2,1,0,0,34,5,1,3,28612.0,2517,26095.0,0.712,14727,105,0.641,0.088
720494058,0,51,1,2,0,1,4,0,25,4,3,3,3042.0,0,3042.0,0.578,4781,79,0.756,0.0
711824358,0,44,1,4,0,2,4,0,31,3,3,2,3228.0,0,3228.0,0.747,4524,70,0.667,0.0
715398033,0,53,0,2,3,2,0,0,35,4,2,1,19040.0,2056,16984.0,0.607,1212,31,0.722,0.108
714391683,1,39,0,4,6,1,2,1,36,4,3,2,34516.0,2517,31999.0,0.841,8248,66,0.65,0.073
711343233,0,53,1,3,5,1,4,0,36,3,1,3,1438.3,1183,255.3,0.841,4551,65,0.667,0.822
772684833,0,32,1,1,6,1,4,0,22,3,3,2,2642.0,2035,607.0,1.119,1761,42,0.909,0.77
719963433,0,37,1,3,6,2,5,0,29,3,2,2,8318.0,1945,6373.0,1.487,3676,77,1.139,0.234
711064008,0,48,1,2,6,2,4,0,36,4,3,2,9505.0,2390,7115.0,0.727,3616,68,0.619,0.251
763681908,0,34,1,3,6,1,4,0,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159
713460258,0,45,1,0,1,1,1,3,36,1,1,3,19107.0,933,18174.0,0.88,8987,89,0.561,0.049
717477783,1,49,1,4,6,2,4,3,37,1,2,2,10195.0,2389,7806.0,0.427,1563,36,0.44,0.234
720610008,1,59,0,1,0,1,0,0,50,1,5,4,15796.0,812,14984.0,0.719,1339,23,0.15,0.051
718310733,0,50,0,2,6,0,3,0,36,4,3,1,20614.0,0,20614.0,0.926,1922,48,0.6,0.0
780292683,1,55,0,1,5,2,0,0,41,3,4,4,24542.0,2354,22188.0,0.314,984,24,0.263,0.096
717517758,0,57,1,0,3,1,1,0,45,3,2,2,2278.0,845,1433.0,1.328,2307,45,0.8,0.371
713320008,0,48,0,3,2,2,3,0,37,3,3,2,3034.0,468,2566.0,0.553,4172,66,0.784,0.154
802937058,0,53,0,1,2,1,3,0,47,3,3,1,2540.0,1859,681.0,0.768,4480,80,0.702,0.732
714949758,0,51,1,3,2,2,5,2,42,3,1,4,34516.0,1913,32603.0,0.851,16712,123,0.708,0.055
712404483,0,49,0,2,3,1,3,0,36,4,3,1,3989.0,2514,1475.0,0.469,5189,82,0.519,0.63
719329983,0,42,1,3,6,3,5,0,36,6,1,2,15648.0,0,15648.0,0.731,13784,88,0.913,0.0
718064283,0,46,0,3,5,0,2,0,34,4,3,0,11501.0,713,10788.0,0.84,1481,41,0.519,0.062
711777633,0,41,0,3,2,0,2,0,27,5,2,2,5784.0,0,5784.0,0.851,4173,80,0.86,0.0
710587458,0,34,0,2,3,3,3,0,22,4,3,2,11154.0,1612,9542.0,0.633,4339,77,1.026,0.145
714490308,0,57,0,4,2,1,3,0,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086
709901058,0,38,0,1,3,2,1,0,30,2,2,1,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521
717424458,0,44,1,2,4,1,4,0,36,3,3,2,2293.0,1823,470.0,0.617,1166,22,1.444,0.795
788812608,0,56,1,2,5,2,4,0,39,1,2,3,8767.0,1684,7083.0,0.786,8066,79,0.549,0.192
772148058,0,45,0,3,2,3,3,0,34,6,6,3,2210.0,759,1451.0,0.892,2755,53,0.559,0.343
815826708,0,53,1,2,6,1,1,0,48,2,3,3,4442.0,1107,3335.0,0.822,14437,109,0.912,0.249
719941533,0,32,1,1,2,1,4,0,20,3,1,4,5497.0,1735,3762.0,0.664,16266,124,0.771,0.316
711267633,1,50,1,3,2,0,4,0,40,5,4,4,4248.0,316,3932.0,0.661,2271,36,0.333,0.074
715154058,1,49,1,0,6,1,4,0,39,1,3,3,4982.0,2517,2465.0,0.903,9274,65,0.857,0.505
711150333,1,40,1,3,2,2,4,0,31,5,3,2,2391.0,0,2391.0,0.669,2857,40,0.6,0.0
717609633,0,44,0,3,6,1,0,0,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138
788440083,0,55,0,2,5,2,2,3,48,5,3,3,34516.0,1384,33132.0,0.625,3807,82,0.864,0.04
709621008,0,48,0,5,4,2,2,0,30,6,3,2,5826.0,1482,4344.0,0.729,4135,76,0.767,0.254
802662858,0,55,1,2,2,0,4,0,49,5,1,4,3949.0,2024,1925.0,0.667,3495,64,0.882,0.513
717874533,1,46,0,2,3,2,1,0,36,5,2,2,6362.0,0,6362.0,0.596,1968,51,0.759,0.0
721276383,0,47,1,2,4,0,1,0,33,6,2,3,5624.0,1216,4408.0,0.691,3843,66,1.0,0.216
712495233,0,31,1,0,5,1,4,0,19,5,3,2,2370.0,1699,671.0,0.889,2411,53,0.656,0.717
718558758,1,34,0,1,6,2,3,0,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381
717385083,0,46,0,3,3,1,0,0,35,2,2,3,4916.0,1122,3794.0,0.659,4813,87,0.706,0.228
818699208,1,47,1,4,4,1,5,0,42,4,4,4,6451.0,0,6451.0,0.706,2400,43,0.433,0.0
717958833,0,46,0,4,2,1,2,0,35,5,1,2,1535.0,700,835.0,2.282,1848,25,1.083,0.456
710019933,0,29,0,1,5,2,1,0,22,2,3,3,11522.0,1203,10319.0,0.847,13720,119,0.831,0.104
710844408,0,38,0,3,4,1,2,0,36,4,3,2,2584.0,0,2584.0,0.593,1843,28,0.647,0.0
708666258,0,43,0,4,6,1,1,0,36,5,3,0,8129.0,1799,6330.0,0.566,1402,33,0.737,0.221
712713108,0,61,1,0,2,1,5,0,36,6,2,3,2035.0,1883,152.0,0.955,4802,85,0.604,0.925
709173108,1,54,1,4,2,1,5,0,40,6,2,2,2532.0,2221,311.0,0.491,799,21,0.235,0.877
712053033,0,46,0,2,6,2,3,0,34,1,3,2,3841.0,1411,2430.0,0.785,8444,81,0.688,0.367
721522533,0,48,1,4,2,2,4,0,35,6,3,2,2005.0,1143,862.0,0.824,4311,70,0.591,0.57
716639058,0,51,0,2,2,2,0,0,40,4,3,3,26308.0,0,26308.0,0.647,3278,53,0.828,0.0
745124658,0,42,1,3,3,2,4,0,35,5,2,1,2563.0,1579,984.0,0.924,4838,70,0.707,0.616
820599333,0,43,1,5,2,2,4,0,38,6,2,2,1438.3,604,834.3,0.771,4469,85,0.932,0.42
772073508,1,52,1,1,0,2,4,0,41,5,3,6,1764.0,0,1764.0,0.824,2740,47,0.343,0.0
717107808,0,48,1,1,5,3,1,0,39,6,4,2,1438.3,1218,220.3,0.752,4600,76,0.617,0.847
714923583,1,38,1,2,2,3,4,0,36,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.548,0.0
715701033,1,43,0,2,2,1,3,0,33,5,3,3,2111.0,1761,350.0,0.753,2112,46,0.769,0.834
772506858,0,45,1,4,3,2,5,0,35,3,4,2,8795.0,2517,6278.0,0.625,4552,81,0.588,0.286
798045708,0,42,1,5,2,1,1,0,36,2,1,1,7434.0,0,7434.0,0.63,4182,76,1.171,0.0
714109308,0,46,0,5,0,2,3,0,36,1,2,3,13187.0,2241,10946.0,0.689,15354,112,0.931,0.17
782548758,0,42,1,5,3,0,4,0,36,5,2,3,2069.0,1288,781.0,0.81,5668,82,0.64,0.623
711521958,0,51,1,2,6,2,4,0,36,2,2,2,1588.0,1506,82.0,0.615,4660,68,0.619,0.948
719591283,0,38,0,2,5,1,4,0,27,6,2,4,1438.3,0,1438.3,0.945,2412,58,0.657,0.0
711426033,0,49,0,2,2,1,3,0,39,3,2,2,11332.0,946,10386.0,0.857,3806,65,0.667,0.083
786557358,0,44,1,1,6,1,4,0,38,5,2,4,3242.0,799,2443.0,0.459,1424,37,0.028,0.246
788856408,0,50,1,5,5,1,5,0,34,5,5,2,3317.0,1041,2276.0,0.923,4264,75,1.027,0.314
720909408,0,37,0,2,3,0,0,0,24,4,2,2,3497.0,1665,1832.0,0.627,2337,61,0.564,0.476
710023233,0,36,0,3,2,2,0,0,36,6,2,4,24457.0,1300,23157.0,0.914,2739,65,0.912,0.053
719455083,0,48,1,3,5,2,4,0,39,4,3,4,2991.0,1508,1483.0,0.703,3734,64,0.882,0.504
788896983,0,53,0,2,2,1,2,0,38,6,3,2,7928.0,1228,6700.0,0.632,1537,37,0.682,0.155
779749908,0,48,0,4,0,1,2,1,33,2,2,3,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06
712556433,0,52,1,2,2,1,1,0,43,1,2,3,4090.0,1649,2441.0,0.752,15497,92,0.673,0.403
720443358,0,50,0,2,6,1,2,0,36,1,3,1,8014.0,1250,6764.0,0.667,6950,84,0.585,0.156
711525033,0,66,1,0,3,1,4,0,54,3,4,2,3171.0,2179,992.0,1.224,1946,38,1.923,0.687
709017258,1,51,1,2,6,1,4,0,36,1,2,2,2114.0,0,2114.0,0.875,2872,45,0.5,0.0
828227433,0,50,0,2,3,2,2,0,46,6,2,4,5626.0,778,4848.0,1.009,4957,84,1.049,0.138
719634408,0,51,0,2,6,2,0,3,31,2,2,2,34516.0,585,33931.0,0.875,13534,104,0.825,0.017
801518958,0,56,1,1,2,1,5,0,50,2,3,3,5338.0,0,5338.0,0.919,4139,69,0.865,0.0
714658233,0,46,1,5,3,3,4,0,37,4,3,3,1438.3,725,713.3,0.715,3916,79,0.795,0.504
793550958,0,47,1,2,2,1,4,0,41,5,3,4,1438.3,0,1438.3,0.8,1501,40,0.739,0.0
716825808,0,45,1,3,5,0,4,0,36,5,1,0,2697.0,2216,481.0,0.681,4063,75,0.786,0.822
708595158,0,27,1,0,2,2,4,0,36,6,1,2,1677.0,1598,79.0,0.994,2389,43,0.536,0.953
806165208,0,47,0,1,1,0,2,0,42,5,2,0,20979.0,1800,19179.0,0.906,1178,27,0.929,0.086
719583558,0,49,1,3,5,1,1,0,40,6,2,3,8900.0,1700,7200.0,0.906,4710,70,0.556,0.191
714467733,0,45,0,2,2,1,2,3,36,3,2,3,30428.0,1721,28707.0,0.717,4178,69,0.605,0.057
715550508,0,45,1,3,6,1,5,0,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963
788876208,0,42,1,2,2,2,4,0,27,5,3,3,2265.0,0,2265.0,0.603,3826,71,0.543,0.0
788350908,0,38,0,3,2,2,1,0,31,3,1,3,5362.0,1110,4252.0,0.651,3548,69,0.5,0.207
709247808,0,53,1,1,6,3,4,0,43,2,2,2,3629.0,2517,1112.0,0.735,14205,102,0.759,0.694
708668283,0,39,0,2,2,1,3,0,22,5,4,2,5140.0,2517,2623.0,0.876,1842,36,0.714,0.49
716482533,0,48,1,2,6,1,4,0,36,2,1,2,3329.0,0,3329.0,0.814,14893,98,0.815,0.0
715970133,0,33,1,4,0,0,4,0,24,6,2,2,9857.0,0,9857.0,0.699,3448,103,0.635,0.0
714738858,0,52,1,1,2,3,4,0,36,6,1,3,2873.0,1714,1159.0,0.796,4620,81,0.884,0.597
715830558,1,50,0,2,5,3,0,0,38,6,2,1,34516.0,397,34119.0,0.914,7454,81,0.841,0.012
716219808,0,49,0,3,2,3,2,0,36,5,2,3,15942.0,0,15942.0,0.723,1742,41,0.323,0.0
713271708,0,46,0,3,5,1,4,3,33,5,2,2,12685.0,0,12685.0,0.674,4454,74,0.574,0.0
714054408,0,50,0,3,0,3,2,0,42,1,2,3,12889.0,1822,11067.0,0.88,8272,79,0.837,0.141
712104333,0,57,1,2,1,2,4,0,44,2,2,3,9149.0,1254,7895.0,0.762,14401,100,0.754,0.137
720693033,1,33,0,1,6,1,2,0,36,1,3,4,8925.0,168,8757.0,0.447,741,10,0.429,0.019
819616383,0,40,1,3,5,0,4,0,35,2,3,3,4772.0,2004,2768.0,0.696,14748,118,0.761,0.42
716321583,0,50,1,3,6,2,1,0,36,5,3,3,12740.0,1173,11567.0,1.04,3441,55,0.719,0.092
789890958,0,53,1,4,3,0,1,0,43,3,1,2,10948.0,482,10466.0,0.742,16230,111,0.947,0.044
712999008,0,40,1,3,2,2,4,0,33,3,1,1,2628.0,1771,857.0,0.788,4316,72,0.6,0.674
710771433,0,48,0,1,2,2,3,0,36,1,3,1,2754.0,2152,602.0,0.821,13991,125,0.761,0.781
794054058,0,50,1,2,2,2,4,0,44,1,1,1,2765.0,0,2765.0,0.465,4010,59,0.513,0.0
719056833,0,55,1,1,6,1,4,0,46,5,1,4,2281.0,920,1361.0,0.576,3968,66,0.833,0.403
721086483,0,27,1,0,5,2,4,3,19,3,3,3,10982.0,2517,8465.0,0.84,13563,97,0.732,0.229
709212183,0,53,1,2,2,1,4,0,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463
709864833,0,49,0,2,4,1,2,0,38,3,2,0,8077.0,1965,6112.0,0.637,1329,26,0.444,0.243
783542133,0,53,1,3,2,1,4,0,47,5,6,2,2759.0,2223,536.0,1.32,2093,42,1.0,0.806
769751958,0,55,0,3,6,1,0,0,49,3,2,4,9926.0,2018,7908.0,0.618,2235,57,0.357,0.203
712933083,0,37,0,1,5,2,3,0,36,6,1,2,3127.0,2378,749.0,0.862,2292,49,0.441,0.76
716851908,0,58,1,5,6,1,1,0,47,1,3,3,2038.0,1099,939.0,0.809,4784,70,0.75,0.539
717885183,0,36,0,1,2,2,4,0,25,6,1,2,2622.0,2489,133.0,0.84,2717,79,0.549,0.949
716313858,0,53,1,3,2,1,4,0,36,6,4,0,3319.0,913,2406.0,0.612,4560,84,1.049,0.275
779072733,0,36,1,2,0,1,4,0,17,5,2,2,1971.0,0,1971.0,0.613,4979,77,0.571,0.0
718474683,0,36,0,0,3,1,0,0,24,3,3,2,10097.0,2139,7958.0,1.408,3092,67,0.763,0.212
717049533,0,39,1,3,1,3,1,0,28,5,3,0,7262.0,1466,5796.0,0.512,1438,28,0.556,0.202
803833608,0,40,0,3,5,2,1,3,33,4,1,3,21308.0,564,20744.0,0.448,1322,38,0.652,0.026
709710783,0,35,1,0,3,2,4,0,36,4,3,4,5931.0,0,5931.0,0.668,2730,71,0.614,0.0
721096983,0,34,1,2,2,2,4,0,36,4,3,4,3625.0,2517,1108.0,1.158,2616,46,1.3,0.694
714967233,1,52,0,2,1,1,0,0,34,3,2,3,11188.0,0,11188.0,0.658,2109,47,0.621,0.0
772430733,0,42,0,2,2,1,0,0,32,1,1,1,34516.0,1440,33076.0,0.676,7168,88,0.571,0.042
819975183,0,44,1,4,0,2,1,3,39,2,1,3,17077.0,2179,14898.0,0.738,7391,75,0.705,0.128
794682483,0,43,1,3,4,3,4,0,23,5,3,3,4284.0,1094,3190.0,0.63,3095,64,0.524,0.255
772565883,0,41,0,0,3,2,3,0,31,3,5,2,33472.0,2517,30955.0,0.633,4719,70,0.667,0.075
789923058,1,53,1,1,3,1,1,0,44,3,3,3,1816.0,0,1816.0,0.884,2474,44,0.692,0.0
721038408,0,38,1,2,3,1,4,0,27,4,1,2,1830.0,0,1830.0,0.736,1741,43,0.654,0.0
708866133,0,43,0,3,2,1,3,0,32,2,1,2,4196.0,1331,2865.0,0.537,14545,116,0.841,0.317
719362458,0,47,1,3,3,1,4,0,36,5,3,3,2822.0,0,2822.0,0.681,5064,74,0.85,0.0
713972658,0,56,1,2,2,1,5,0,36,3,3,2,5335.0,996,4339.0,0.469,1454,43,0.433,0.187
708824958,0,50,1,4,3,2,4,0,42,2,1,2,1460.0,0,1460.0,0.682,4265,63,0.615,0.0
803880108,0,47,1,3,3,2,1,0,41,6,5,3,1721.0,1355,366.0,0.926,4474,58,1.32,0.787
709380333,0,57,0,1,5,1,0,0,36,6,2,3,24545.0,1735,22810.0,0.664,1671,45,0.5,0.071
806970033,0,48,0,3,3,3,1,0,43,2,2,3,1753.0,1434,319.0,0.805,4588,77,1.026,0.818
717701733,0,44,0,2,2,1,3,0,35,3,2,2,11910.0,2098,9812.0,1.16,1646,39,1.294,0.176
789670533,0,41,1,2,3,1,1,0,26,5,1,2,1438.3,0,1438.3,0.66,4300,67,0.675,0.0
769183908,0,51,1,2,1,2,5,0,45,6,3,1,2109.0,683,1426.0,0.593,4321,58,0.812,0.324
779491908,0,47,1,4,4,3,5,0,29,5,2,1,8644.0,1391,7253.0,0.896,4272,59,0.686,0.161
721393083,0,52,1,3,6,2,1,0,45,5,3,1,6053.0,577,5476.0,0.85,5035,64,1.37,0.095
710102208,0,56,0,2,2,2,2,0,36,3,2,2,18776.0,0,18776.0,0.81,4464,75,0.596,0.0
824157858,0,58,0,3,2,1,3,0,54,4,3,3,18713.0,1022,17691.0,0.682,1524,42,0.615,0.055
788989083,0,57,1,3,0,2,1,0,44,3,1,2,2817.0,1864,953.0,0.7,4535,82,0.745,0.662
716855058,1,49,1,4,2,1,4,0,38,5,2,4,1757.0,0,1757.0,0.89,2557,45,0.406,0.0
788916933,0,49,0,5,0,1,2,1,35,1,2,2,34516.0,1064,33452.0,0.796,8095,81,0.62,0.031
714485508,0,45,0,3,1,2,3,0,36,6,2,4,9086.0,1254,7832.0,0.93,3906,81,0.8,0.138
716842908,0,41,1,5,5,2,4,0,30,4,2,1,1762.0,1051,711.0,0.785,4986,80,0.739,0.596
789317883,0,54,0,2,0,1,3,0,44,4,3,3,18750.0,1705,17045.0,0.807,1200,36,0.895,0.091
804668658,1,26,1,0,5,2,4,0,20,3,2,4,1438.3,0,1438.3,0.506,947,20,0.053,0.0
710725383,0,42,0,3,1,0,1,0,36,3,2,1,2012.0,0,2012.0,0.31,3282,66,0.65,0.0
778825908,0,43,1,2,6,2,4,3,24,1,1,3,10272.0,1523,8749.0,0.869,14321,113,0.794,0.148
721350783,0,54,0,2,3,1,3,0,38,6,3,4,5660.0,2006,3654.0,0.779,1569,39,0.773,0.354
718487958,0,53,1,2,3,1,4,0,41,5,3,0,2799.0,1303,1496.0,0.763,3971,76,0.551,0.466
827643858,0,45,1,2,6,2,4,0,41,6,2,2,5596.0,0,5596.0,0.833,3212,64,0.422,0.0
751227183,0,36,0,2,6,2,3,0,29,3,3,5,5346.0,1539,3807.0,0.777,2283,51,0.889,0.288
711491283,0,44,1,3,1,1,4,0,36,4,3,0,1975.0,1264,711.0,0.671,2959,63,0.8,0.64
713610933,0,40,1,2,5,1,4,0,26,3,2,1,2708.0,0,2708.0,0.572,4277,90,0.636,0.0
720686583,0,46,0,3,3,0,0,0,37,5,3,4,6457.0,0,6457.0,0.531,4487,73,0.431,0.0
709810458,0,56,1,0,6,2,4,0,44,3,2,0,1579.0,768,811.0,0.888,4241,72,0.946,0.486
717403158,0,60,1,0,5,2,4,0,47,1,2,2,9634.0,2076,7558.0,0.876,14218,102,0.759,0.215
827970933,0,46,1,4,2,1,4,0,42,4,2,0,3504.0,1698,1806.0,0.575,4439,70,0.628,0.485
716546283,0,39,0,3,2,1,2,0,36,6,3,4,13049.0,943,12106.0,0.686,3944,72,0.674,0.072
719677758,0,39,1,1,6,1,1,0,36,2,1,3,10830.0,2184,8646.0,0.907,8814,88,0.725,0.202
711712983,0,56,0,2,2,2,3,0,46,6,2,3,15982.0,0,15982.0,0.687,4503,80,0.667,0.0
710532258,0,48,1,3,3,0,4,0,36,1,1,1,2185.0,1495,690.0,0.924,4906,83,0.804,0.684
815104608,0,28,1,0,2,0,4,0,23,5,1,3,3818.0,584,3234.0,0.7,2947,87,0.706,0.153
714516783,0,54,1,0,2,0,4,3,36,4,3,1,12547.0,1378,11169.0,1.12,3360,56,0.75,0.11
789964983,1,45,0,2,2,0,1,0,36,2,2,4,9569.0,0,9569.0,0.598,1724,35,0.25,0.0
820271208,0,46,0,2,2,0,2,0,41,2,2,3,7064.0,1234,5830.0,0.955,13791,103,0.585,0.175
819189108,0,63,0,0,0,2,3,0,56,6,2,2,9033.0,0,9033.0,0.78,4456,85,0.635,0.0
708828258,0,55,0,2,0,1,0,0,37,5,2,3,32641.0,1551,31090.0,0.488,1327,30,0.304,0.048
788095158,1,52,0,3,5,1,3,0,44,3,3,3,11606.0,0,11606.0,0.797,2623,39,0.393,0.0
788715483,0,44,1,5,2,2,4,0,28,2,2,2,1558.0,879,679.0,0.874,4805,86,0.792,0.564
715921758,0,36,0,2,0,2,2,0,25,5,3,2,1438.3,0,1438.3,0.579,2882,68,0.619,0.0
712214283,0,40,0,2,2,1,0,0,28,6,3,3,18295.0,0,18295.0,0.625,4827,70,0.75,0.0
780289308,1,61,1,0,3,1,4,0,47,1,3,4,4130.0,0,4130.0,0.814,2418,57,0.781,0.0
789074358,0,46,0,2,3,2,2,0,34,2,2,1,10325.0,0,10325.0,0.866,16856,122,0.718,0.0
712659408,0,57,0,1,3,1,1,0,45,3,3,2,2721.0,2159,562.0,0.846,4578,81,0.653,0.793
778420383,0,49,0,1,2,1,0,0,29,2,3,2,7650.0,2045,5605.0,0.891,8609,109,0.758,0.267
771484908,0,31,0,0,2,0,3,3,19,1,3,3,34516.0,1984,32532.0,0.757,14969,96,0.811,0.057
796196733,0,52,1,2,6,2,1,0,46,4,2,3,4259.0,0,4259.0,0.59,4389,80,0.702,0.0
714272658,1,43,1,2,5,2,4,0,24,2,3,2,2962.0,2517,445.0,1.046,929,31,0.409,0.85
779299233,0,52,1,3,2,2,4,3,34,3,2,2,13109.0,1375,11734.0,0.742,3563,73,0.553,0.105
710751033,1,31,1,1,2,2,4,0,13,1,1,3,4829.0,0,4829.0,0.836,8286,65,0.857,0.0
812247033,1,51,1,3,5,1,4,0,46,5,5,2,3536.0,0,3536.0,0.542,3281,39,0.393,0.0
716096358,0,45,1,3,5,2,4,0,39,5,4,1,2551.0,2253,298.0,0.688,3753,63,0.909,0.883
778163508,0,37,1,2,3,1,5,0,27,2,1,2,5245.0,1044,4201.0,0.673,4938,70,0.892,0.199
721072908,0,51,0,0,1,2,2,0,36,6,2,3,3232.0,1346,1886.0,0.697,5102,69,0.643,0.416
711657783,0,50,1,2,0,2,4,0,41,6,3,4,1438.3,0,1438.3,0.872,4617,67,0.634,0.0
721366308,0,50,0,3,6,2,1,0,39,4,3,1,13509.0,2060,11449.0,0.729,3702,64,0.829,0.152
824667708,0,32,1,1,2,2,4,0,28,6,3,3,2428.0,1027,1401.0,0.824,3007,84,0.867,0.423
771844458,0,40,1,3,2,1,5,0,28,6,1,2,20420.0,1657,18763.0,1.038,1804,41,0.864,0.081
708331758,0,47,1,2,5,0,5,3,35,3,1,4,32444.0,1843,30601.0,1.127,3725,60,0.622,0.057
780219483,0,61,1,0,2,1,4,0,51,4,2,1,2250.0,1041,1209.0,0.678,1339,28,0.867,0.463
710952933,0,43,1,1,5,0,4,0,36,5,2,3,2077.0,1254,823.0,0.821,4226,75,1.143,0.604
772782708,0,50,0,3,4,2,3,0,40,5,2,2,31383.0,1688,29695.0,0.765,1721,56,0.75,0.054
755305683,0,45,0,5,2,1,2,0,38,5,1,4,8983.0,0,8983.0,0.713,15163,124,0.746,0.0
712617408,0,31,0,1,4,2,1,0,20,5,3,3,13734.0,0,13734.0,0.855,2566,74,0.762,0.0
718728108,0,43,0,4,5,1,2,3,30,1,3,1,29856.0,1576,28280.0,0.8,14887,119,0.545,0.053
720893958,0,49,1,4,5,2,4,0,36,1,3,3,1544.0,999,545.0,0.786,4215,53,1.12,0.647
809966058,0,48,1,2,6,1,4,0,37,4,4,2,2835.0,1860,975.0,0.571,4569,81,0.884,0.656
720482583,0,52,1,1,0,1,5,0,43,3,3,1,10431.0,2163,8268.0,0.64,4598,69,0.865,0.207
718655808,0,44,1,3,5,1,4,3,36,3,3,2,12944.0,1200,11744.0,0.839,16161,105,0.944,0.093
711368283,0,39,0,2,6,1,3,0,27,3,3,2,34516.0,1629,32887.0,1.078,3448,53,1.038,0.047
718516533,0,46,1,2,2,2,4,0,36,6,2,3,2586.0,2196,390.0,0.693,3944,78,0.857,0.849
710979033,0,30,0,0,6,2,1,0,20,3,1,3,6607.0,2517,4090.0,0.854,3046,73,0.78,0.381
719336583,0,55,0,2,5,1,0,0,44,3,3,3,27745.0,1300,26445.0,0.482,1525,21,0.5,0.047
779524833,0,51,0,1,6,2,3,0,34,4,3,3,3554.0,1563,1991.0,0.893,3640,59,0.735,0.44
787558683,0,45,1,4,4,2,1,0,35,3,5,2,1850.0,621,1229.0,0.682,4234,74,0.682,0.336
712060158,0,35,0,0,1,2,2,0,18,6,2,3,2598.0,1645,953.0,0.765,2483,59,0.903,0.633
710504283,0,50,0,1,5,1,3,0,39,6,3,4,14817.0,1463,13354.0,0.795,4014,70,0.628,0.099
779713608,0,52,0,2,3,1,0,0,36,5,1,2,2981.0,1358,1623.0,1.242,1648,30,1.5,0.456
795997908,0,36,0,2,3,1,3,0,30,6,3,3,16050.0,1480,14570.0,1.326,3215,56,0.806,0.092
712934583,0,44,1,4,5,1,4,3,36,6,3,0,11879.0,0,11879.0,0.735,3490,62,0.938,0.0
